rep,ID,time,y2,y2_simBlq_simulated,indivPredSimulated,censored,split,color,filter
4,7,4,1.27,2.25982e-17,0,1,All,#4682B4,0
5,7,4,1.27,0.159169,0.157759,1,All,#4682B4,0
6,7,4,1.27,0.624801,0.603954,1,All,#4682B4,0
7,7,4,1.27,0.249223,0.49381,1,All,#4682B4,0
8,7,4,1.27,0.431937,0.301508,1,All,#4682B4,0
9,7,4,1.27,0.224291,0.302451,1,All,#4682B4,0
10,7,4,1.27,0.133195,0.111595,1,All,#4682B4,0
1,7,4.5,1.27,0.744639,1.33533,1,All,#4682B4,0
2,7,4.5,1.27,0.898013,1.35833,1,All,#4682B4,0
3,7,4.5,1.27,1.16295,1.37568,1,All,#4682B4,0
4,7,4.5,1.27,0.464124,0.538563,1,All,#4682B4,0
5,7,4.5,1.27,1.03927,0.94522,1,All,#4682B4,0
6,7,4.5,1.27,1.165,1.18805,1,All,#4682B4,0
7,7,4.5,1.27,0.986803,1.13106,1,All,#4682B4,0
8,7,4.5,1.27,0.963563,0.972453,1,All,#4682B4,0
9,7,4.5,1.27,1.06953,0.986336,1,All,#4682B4,0
10,7,4.5,1.27,0.659042,0.80564,1,All,#4682B4,0
1,7,5,1.27,1.22652,1.82655,1,All,#4682B4,0
2,7,5,1.27,1.09073,1.73631,1,All,#4682B4,0
3,7,5,1.27,1.0716,1.76714,1,All,#4682B4,0
4,7,5,1.27,1.02929,1.19986,1,All,#4682B4,0
5,7,5,1.27,0.517517,1.52575,1,All,#4682B4,0
6,7,5,1.27,1.02595,1.63594,1,All,#4682B4,0
7,7,5,1.27,1.26474,1.60634,1,All,#4682B4,0
8,7,5,1.27,1.2651,1.4158,1,All,#4682B4,0
9,7,5,1.27,0.463057,1.56393,1,All,#4682B4,0
10,7,5,1.27,0.535155,1.38923,1,All,#4682B4,0
1,7,5.5,2.76,2.76,2.19128,0,All,#4682B4,0
2,7,5.5,2.76,2.76,2.01931,0,All,#4682B4,0
3,7,5.5,2.76,2.76,2.04737,0,All,#4682B4,0
4,7,5.5,2.76,2.76,1.74828,0,All,#4682B4,0
5,7,5.5,2.76,2.76,1.97232,0,All,#4682B4,0
6,7,5.5,2.76,2.76,1.98907,0,All,#4682B4,0
7,7,5.5,2.76,2.76,1.97298,0,All,#4682B4,0
8,7,5.5,2.76,2.76,1.73561,0,All,#4682B4,0
9,7,5.5,2.76,2.76,2.05301,0,All,#4682B4,0
10,7,5.5,2.76,2.76,1.88477,0,All,#4682B4,0
1,7,6,3.67,3.67,2.45997,0,All,#4682B4,0
2,7,6,3.67,3.67,2.23361,0,All,#4682B4,0
3,7,6,3.67,3.67,2.2506,0,All,#4682B4,0
4,7,6,3.67,3.67,2.20446,0,All,#4682B4,0
5,7,6,3.67,3.67,2.32095,0,All,#4682B4,0
6,7,6,3.67,3.67,2.26537,0,All,#4682B4,0
7,7,6,3.67,3.67,2.25611,0,All,#4682B4,0
8,7,6,3.67,3.67,1.97776,0,All,#4682B4,0
9,7,6,3.67,3.67,2.45664,0,All,#4682B4,0
10,7,6,3.67,3.67,2.30153,0,All,#4682B4,0
1,7,6.5,2.88,2.88,2.64023,0,All,#4682B4,0
2,7,6.5,2.88,2.88,2.39214,0,All,#4682B4,0
3,7,6.5,2.88,2.88,2.39566,0,All,#4682B4,0
4,7,6.5,2.88,2.88,2.5723,0,All,#4682B4,0
5,7,6.5,2.88,2.88,2.58448,0,All,#4682B4,0
6,7,6.5,2.88,2.88,2.46863,0,All,#4682B4,0
7,7,6.5,2.88,2.88,2.46213,0,All,#4682B4,0
8,7,6.5,2.88,2.88,2.16154,0,All,#4682B4,0
9,7,6.5,2.88,2.88,2.75538,0,All,#4682B4,0
10,7,6.5,2.88,2.88,2.63193,0,All,#4682B4,0
1,7,7,2.18,2.18,2.7286,0,All,#4682B4,0
2,7,7,2.18,2.18,2.49964,0,All,#4682B4,0
3,7,7,2.18,2.18,2.48524,0,All,#4682B4,0
4,7,7,2.18,2.18,2.8378,0,All,#4682B4,0
5,7,7,2.18,2.18,2.75913,0,All,#4682B4,0
6,7,7,2.18,2.18,2.59355,0,All,#4682B4,0
7,7,7,2.18,2.18,2.5874,0,All,#4682B4,0
8,7,7,2.18,2.18,2.29141,0,All,#4682B4,0
9,7,7,2.18,2.18,2.90928,0,All,#4682B4,0
10,7,7,2.18,2.18,2.83906,0,All,#4682B4,0
1,7,7.5,3.67,3.67,2.72594,0,All,#4682B4,0
2,7,7.5,3.67,3.67,2.55763,0,All,#4682B4,0
3,7,7.5,3.67,3.67,2.52394,0,All,#4682B4,0
4,7,7.5,3.67,3.67,2.96593,0,All,#4682B4,0
5,7,7.5,3.67,3.67,2.83614,0,All,#4682B4,0
6,7,7.5,3.67,3.67,2.63612,0,All,#4682B4,0
7,7,7.5,3.67,3.67,2.62936,0,All,#4682B4,0
8,7,7.5,3.67,3.67,2.36965,0,All,#4682B4,0
9,7,7.5,3.67,3.67,2.89187,0,All,#4682B4,0
10,7,7.5,3.67,3.67,2.88821,0,All,#4682B4,0
1,7,8,2.12,2.12,2.64729,0,All,#4682B4,0
2,7,8,2.12,2.12,2.56882,0,All,#4682B4,0
3,7,8,2.12,2.12,2.50834,0,All,#4682B4,0
4,7,8,2.12,2.12,2.9315,0,All,#4682B4,0
5,7,8,2.12,2.12,2.81949,0,All,#4682B4,0
6,7,8,2.12,2.12,2.60324,0,All,#4682B4,0
7,7,8,2.12,2.12,2.5878,0,All,#4682B4,0
8,7,8,2.12,2.12,2.39662,0,All,#4682B4,0
9,7,8,2.12,2.12,2.72605,0,All,#4682B4,0
10,7,8,2.12,2.12,2.79558,0,All,#4682B4,0
1,7,8.5,1.88,1.88,2.51835,0,All,#4682B4,0
2,7,8.5,1.88,1.88,2.52847,0,All,#4682B4,0
3,7,8.5,1.88,1.88,2.44118,0,All,#4682B4,0
4,7,8.5,1.88,1.88,2.74883,0,All,#4682B4,0
5,7,8.5,1.88,1.88,2.72841,0,All,#4682B4,0
6,7,8.5,1.88,1.88,2.51159,0,All,#4682B4,0
7,7,8.5,1.88,1.88,2.48111,0,All,#4682B4,0
8,7,8.5,1.88,1.88,2.37189,0,All,#4682B4,0
9,7,8.5,1.88,1.88,2.4682,0,All,#4682B4,0
10,7,8.5,1.88,1.88,2.60984,0,All,#4682B4,0
1,7,9,1.27,0.245223,2.36209,1,All,#4682B4,0
2,7,9,1.27,0.149861,2.42675,1,All,#4682B4,0
3,7,9,1.27,0.918413,2.32369,1,All,#4682B4,0
4,7,9,1.27,1.19702,2.46705,1,All,#4682B4,0
5,7,9,1.27,1.14888,2.57223,1,All,#4682B4,0
6,7,9,1.27,0.926947,2.37092,1,All,#4682B4,0
7,7,9,1.27,1.18394,2.32871,1,All,#4682B4,0
8,7,9,1.27,0.509435,2.30194,1,All,#4682B4,0
9,7,9,1.27,0.412018,2.17762,1,All,#4682B4,0
10,7,9,1.27,1.19517,2.36842,1,All,#4682B4,0
1,7,9.5,3.21,3.21,2.19522,0,All,#4682B4,0
2,7,9.5,3.21,3.21,2.26923,0,All,#4682B4,0
3,7,9.5,3.21,3.21,2.15628,0,All,#4682B4,0
4,7,9.5,3.21,3.21,2.14234,0,All,#4682B4,0
5,7,9.5,3.21,3.21,2.36442,0,All,#4682B4,0
6,7,9.5,3.21,3.21,2.18666,0,All,#4682B4,0
7,7,9.5,3.21,3.21,2.1414,0,All,#4682B4,0
8,7,9.5,3.21,3.21,2.18867,0,All,#4682B4,0
9,7,9.5,3.21,3.21,1.89915,0,All,#4682B4,0
10,7,9.5,3.21,3.21,2.08926,0,All,#4682B4,0
1,7,10,2.14,2.14,2.02671,0,All,#4682B4,0
2,7,10,2.14,2.14,2.05704,0,All,#4682B4,0
3,7,10,2.14,2.14,1.9386,0,All,#4682B4,0
4,7,10,2.14,2.14,1.81671,0,All,#4682B4,0
5,7,10,2.14,2.14,2.11053,0,All,#4682B4,0
6,7,10,2.14,2.14,1.96604,0,All,#4682B4,0
7,7,10,2.14,2.14,1.92312,0,All,#4682B4,0
8,7,10,2.14,2.14,2.03373,0,All,#4682B4,0
9,7,10,2.14,2.14,1.65646,0,All,#4682B4,0
10,7,10,2.14,2.14,1.77946,0,All,#4682B4,0
1,7,10.5,1.67,1.67,1.83483,0,All,#4682B4,0
2,7,10.5,1.67,1.67,1.79056,0,All,#4682B4,0
3,7,10.5,1.67,1.67,1.67156,0,All,#4682B4,0
4,7,10.5,1.67,1.67,1.52185,0,All,#4682B4,0
5,7,10.5,1.67,1.67,1.81046,0,All,#4682B4,0
6,7,10.5,1.67,1.67,1.71272,0,All,#4682B4,0
7,7,10.5,1.67,1.67,1.67445,0,All,#4682B4,0
8,7,10.5,1.67,1.67,1.83702,0,All,#4682B4,0
9,7,10.5,1.67,1.67,1.44986,0,All,#4682B4,0
10,7,10.5,1.67,1.67,1.44308,0,All,#4682B4,0
1,7,11,1.27,0.672908,1.58577,1,All,#4682B4,0
2,7,11,1.27,1.26623,1.47207,1,All,#4682B4,0
3,7,11,1.27,0.671241,1.36122,1,All,#4682B4,0
4,7,11,1.27,1.25974,1.26233,1,All,#4682B4,0
5,7,11,1.27,0.861292,1.46261,1,All,#4682B4,0
6,7,11,1.27,0.606075,1.42951,1,All,#4682B4,0
7,7,11,1.27,0.866275,1.39494,1,All,#4682B4,0
8,7,11,1.27,1.23857,1.59648,1,All,#4682B4,0
9,7,11,1.27,0.302858,1.21669,1,All,#4682B4,0
10,7,11,1.27,0.974935,1.08442,1,All,#4682B4,0
1,7,11.5,1.27,0.762228,1.27369,1,All,#4682B4,0
2,7,11.5,1.27,1.13235,1.11045,1,All,#4682B4,0
3,7,11.5,1.27,0.891347,1.01705,1,All,#4682B4,0
4,7,11.5,1.27,1.06728,0.952645,1,All,#4682B4,0
5,7,11.5,1.27,1.10742,1.06728,1,All,#4682B4,0
6,7,11.5,1.27,1.167,1.12082,1,All,#4682B4,0
7,7,11.5,1.27,1.03862,1.08453,1,All,#4682B4,0
8,7,11.5,1.27,1.22844,1.31252,1,All,#4682B4,0
9,7,11.5,1.27,0.333825,0.951503,1,All,#4682B4,0
10,7,11.5,1.27,0.846098,0.710232,1,All,#4682B4,0
1,7,12,1.27,1.23631,0.904524,1,All,#4682B4,0
2,7,12,1.27,0.917545,0.723676,1,All,#4682B4,0
3,7,12,1.27,0.520282,0.664226,1,All,#4682B4,0
4,7,12,1.27,0.732704,0.595494,1,All,#4682B4,0
5,7,12,1.27,0.612917,0.630321,1,All,#4682B4,0
6,7,12,1.27,0.620042,0.79441,1,All,#4682B4,0
7,7,12,1.27,1.11102,0.744461,1,All,#4682B4,0
8,7,12,1.27,1.10796,0.983102,1,All,#4682B4,0
9,7,12,1.27,0.473035,0.660439,1,All,#4682B4,0
10,7,12,1.27,0.411523,0.329794,1,All,#4682B4,0
1,7,12.5,1.27,0.285813,0.501737,1,All,#4682B4,0
2,7,12.5,1.27,0.49291,0.347433,1,All,#4682B4,0
3,7,12.5,1.27,0.272262,0.323528,1,All,#4682B4,0
4,7,12.5,1.27,0.284589,0.204584,1,All,#4682B4,0
5,7,12.5,1.27,0.402148,0.163334,1,All,#4682B4,0
6,7,12.5,1.27,0.666338,0.460059,1,All,#4682B4,0
7,7,12.5,1.27,0.362639,0.377435,1,All,#4682B4,0
8,7,12.5,1.27,0.613652,0.614916,1,All,#4682B4,0
9,7,12.5,1.27,0.410038,0.345966,1,All,#4682B4,0
10,7,12.5,1.27,8.2949e-17,0,1,All,#4682B4,0
1,7,13,1.27,0.152876,0.0911806,1,All,#4682B4,0
2,7,13,1.27,0.000559676,0.000455614,1,All,#4682B4,0
3,7,13,1.27,0.00953711,0.0161756,1,All,#4682B4,0
4,7,13,1.27,1.50045e-16,0,1,All,#4682B4,0
5,7,13,1.27,2.7655e-16,0,1,All,#4682B4,0
6,7,13,1.27,0.117531,0.130629,1,All,#4682B4,0
7,7,13,1.27,1.01599e-17,0,1,All,#4682B4,0
8,7,13,1.27,0.113514,0.229452,1,All,#4682B4,0
9,7,13,1.27,0.00717427,0.0100648,1,All,#4682B4,0
10,7,13,1.27,4.29539e-17,0,1,All,#4682B4,0
1,7,13.5,1.27,1.07277e-16,0,1,All,#4682B4,0
2,7,13.5,1.27,1.55789e-16,0,1,All,#4682B4,0
3,7,13.5,1.27,1.49932e-16,0,1,All,#4682B4,0
4,7,13.5,1.27,1.23232e-17,0,1,All,#4682B4,0
5,7,13.5,1.27,9.00113e-17,0,1,All,#4682B4,0
6,7,13.5,1.27,1.01195e-17,0,1,All,#4682B4,0
7,7,13.5,1.27,8.04529e-17,0,1,All,#4682B4,0
8,7,13.5,1.27,4.63329e-16,0,1,All,#4682B4,0
9,7,13.5,1.27,7.50825e-17,0,1,All,#4682B4,0
10,7,13.5,1.27,6.79499e-17,0,1,All,#4682B4,0
1,7,14,1.27,3.36354e-16,0,1,All,#4682B4,0
2,7,14,1.27,2.7531e-16,0,1,All,#4682B4,0
3,7,14,1.27,6.61749e-17,0,1,All,#4682B4,0
4,7,14,1.27,1.13509e-16,0,1,All,#4682B4,0
5,7,14,1.27,7.73808e-17,0,1,All,#4682B4,0
6,7,14,1.27,1.67693e-16,0,1,All,#4682B4,0
7,7,14,1.27,3.78508e-16,0,1,All,#4682B4,0
8,7,14,1.27,1.72503e-16,0,1,All,#4682B4,0
9,7,14,1.27,2.24275e-17,0,1,All,#4682B4,0
10,7,14,1.27,8.60964e-17,0,1,All,#4682B4,0
1,7,14.5,1.27,3.10996e-16,0,1,All,#4682B4,0
2,7,14.5,1.27,2.5654e-16,0,1,All,#4682B4,0
3,7,14.5,1.27,1.21431e-17,0,1,All,#4682B4,0
4,7,14.5,1.27,4.33003e-16,0,1,All,#4682B4,0
5,7,14.5,1.27,6.60163e-17,0,1,All,#4682B4,0
6,7,14.5,1.27,7.7535e-17,0,1,All,#4682B4,0
7,7,14.5,1.27,6.77882e-17,0,1,All,#4682B4,0
8,7,14.5,1.27,5.38986e-17,0,1,All,#4682B4,0
9,7,14.5,1.27,8.04852e-17,0,1,All,#4682B4,0
10,7,14.5,1.27,1.62772e-16,0,1,All,#4682B4,0
1,7,15,1.27,1.2456e-16,0,1,All,#4682B4,0
2,7,15,1.27,6.38119e-17,0,1,All,#4682B4,0
3,7,15,1.27,1.44044e-16,0,1,All,#4682B4,0
4,7,15,1.27,2.10408e-16,0,1,All,#4682B4,0
5,7,15,1.27,8.57536e-19,0,1,All,#4682B4,0
6,7,15,1.27,1.58549e-16,0,1,All,#4682B4,0
7,7,15,1.27,2.09133e-17,0,1,All,#4682B4,0
8,7,15,1.27,2.41582e-16,0,1,All,#4682B4,0
9,7,15,1.27,2.10597e-16,0,1,All,#4682B4,0
10,7,15,1.27,2.11042e-16,0,1,All,#4682B4,0
1,7,15.5,1.27,2.91595e-16,0,1,All,#4682B4,0
2,7,15.5,1.27,1.16447e-16,0,1,All,#4682B4,0
3,7,15.5,1.27,2.93957e-16,0,1,All,#4682B4,0
4,7,15.5,1.27,8.22983e-17,0,1,All,#4682B4,0
5,7,15.5,1.27,7.5268e-17,0,1,All,#4682B4,0
6,7,15.5,1.27,9.40717e-17,0,1,All,#4682B4,0
7,7,15.5,1.27,1.01999e-16,0,1,All,#4682B4,0
8,7,15.5,1.27,7.19845e-17,0,1,All,#4682B4,0
9,7,15.5,1.27,2.3102e-16,0,1,All,#4682B4,0
10,7,15.5,1.27,9.9105e-17,0,1,All,#4682B4,0
1,7,16,1.27,1.44839e-17,0,1,All,#4682B4,0
2,7,16,1.27,1.84476e-16,0,1,All,#4682B4,0
3,7,16,1.27,2.11758e-16,0,1,All,#4682B4,0
4,7,16,1.27,3.45451e-16,0,1,All,#4682B4,0
5,7,16,1.27,3.52523e-17,0,1,All,#4682B4,0
6,7,16,1.27,1.23056e-17,0,1,All,#4682B4,0
7,7,16,1.27,2.10257e-16,0,1,All,#4682B4,0
8,7,16,1.27,2.60029e-17,0,1,All,#4682B4,0
9,7,16,1.27,3.98099e-16,0,1,All,#4682B4,0
10,7,16,1.27,7.53372e-17,0,1,All,#4682B4,0
1,8,1,1.27,2.77667e-16,0,1,All,#4682B4,0
2,8,1,1.27,1.77516e-16,0,1,All,#4682B4,0
3,8,1,1.27,6.28412e-17,0,1,All,#4682B4,0
4,8,1,1.27,1.65486e-16,0,1,All,#4682B4,0
5,8,1,1.27,2.78103e-16,0,1,All,#4682B4,0
6,8,1,1.27,2.71326e-16,0,1,All,#4682B4,0
7,8,1,1.27,3.06449e-18,0,1,All,#4682B4,0
8,8,1,1.27,3.24351e-16,0,1,All,#4682B4,0
9,8,1,1.27,7.48637e-17,0,1,All,#4682B4,0
10,8,1,1.27,8.66831e-17,0,1,All,#4682B4,0
1,8,1.5,1.27,3.85525e-17,0,1,All,#4682B4,0
2,8,1.5,1.27,1.45548e-16,0,1,All,#4682B4,0
3,8,1.5,1.27,5.09237e-16,0,1,All,#4682B4,0
4,8,1.5,1.27,1.42613e-17,0,1,All,#4682B4,0
5,8,1.5,1.27,4.85918e-17,0,1,All,#4682B4,0
6,8,1.5,1.27,1.24155e-16,0,1,All,#4682B4,0
7,8,1.5,1.27,2.78337e-16,0,1,All,#4682B4,0
8,8,1.5,1.27,5.23071e-16,0,1,All,#4682B4,0
9,8,1.5,1.27,3.51576e-16,0,1,All,#4682B4,0
10,8,1.5,1.27,1.22836e-16,0,1,All,#4682B4,0
1,8,2,1.27,9.16602e-17,0,1,All,#4682B4,0
2,8,2,1.27,2.50096e-16,0,1,All,#4682B4,0
3,8,2,1.27,0.87852,0.824482,1,All,#4682B4,0
4,8,2,1.27,1.42816e-16,0,1,All,#4682B4,0
5,8,2,1.27,1.04257e-16,0,1,All,#4682B4,0
6,8,2,1.27,0.172507,0.159305,1,All,#4682B4,0
7,8,2,1.27,6.07681e-17,0,1,All,#4682B4,0
8,8,2,1.27,3.2506e-16,0,1,All,#4682B4,0
9,8,2,1.27,9.2441e-17,0,1,All,#4682B4,0
10,8,2,1.27,8.93124e-17,0,1,All,#4682B4,0
1,8,2.5,1.27,0.303858,0.204809,1,All,#4682B4,0
2,8,2.5,1.27,0.378604,0.27,1,All,#4682B4,0
3,8,2.5,1.27,1.17136,1.80493,1,All,#4682B4,0
4,8,2.5,1.27,0.106104,0.167364,1,All,#4682B4,0
5,8,2.5,1.27,2.33282e-16,0,1,All,#4682B4,0
6,8,2.5,1.27,1.06237,1.69544,1,All,#4682B4,0
7,8,2.5,1.27,1.23152e-17,0,1,All,#4682B4,0
8,8,2.5,1.27,1.69468e-16,0,1,All,#4682B4,0
9,8,2.5,1.27,0.314165,0.439669,1,All,#4682B4,0
10,8,2.5,1.27,1.02556e-16,0,1,All,#4682B4,0
1,8,3,1.86,1.86,1.94829,0,All,#4682B4,0
2,8,3,1.86,1.86,1.951,0,All,#4682B4,0
3,8,3,1.86,1.86,2.13906,0,All,#4682B4,0
4,8,3,1.86,1.86,1.77955,0,All,#4682B4,0
5,8,3,1.86,1.86,1.48287,0,All,#4682B4,0
6,8,3,1.86,1.86,2.17892,0,All,#4682B4,0
7,8,3,1.86,1.86,1.16021,0,All,#4682B4,0
8,8,3,1.86,1.86,1.95016,0,All,#4682B4,0
9,8,3,1.86,1.86,2.00615,0,All,#4682B4,0
10,8,3,1.86,1.86,1.7965,0,All,#4682B4,0
1,8,3.5,1.27,1.21092,2.4618,1,All,#4682B4,0
2,8,3.5,1.27,1.14259,2.512,1,All,#4682B4,0
3,8,3.5,1.27,1.05428,2.3238,1,All,#4682B4,0
4,8,3.5,1.27,0.418123,2.23642,1,All,#4682B4,0
5,8,3.5,1.27,1.13859,2.1797,1,All,#4682B4,0
6,8,3.5,1.27,0.874667,2.43943,1,All,#4682B4,0
7,8,3.5,1.27,0.316835,2.2511,1,All,#4682B4,0
8,8,3.5,1.27,0.362864,2.37617,1,All,#4682B4,0
9,8,3.5,1.27,1.04664,2.52319,1,All,#4682B4,0
10,8,3.5,1.27,0.752732,2.3121,1,All,#4682B4,0
1,8,4,3.59,3.59,2.7334,0,All,#4682B4,0
2,8,4,3.59,3.59,2.81292,0,All,#4682B4,0
3,8,4,3.59,3.59,2.44054,0,All,#4682B4,0
4,8,4,3.59,3.59,2.47258,0,All,#4682B4,0
5,8,4,3.59,3.59,2.53451,0,All,#4682B4,0
6,8,4,3.59,3.59,2.59885,0,All,#4682B4,0
7,8,4,3.59,3.59,2.71901,0,All,#4682B4,0
8,8,4,3.59,3.59,2.59144,0,All,#4682B4,0
9,8,4,3.59,3.59,2.80102,0,All,#4682B4,0
10,8,4,3.59,3.59,2.57114,0,All,#4682B4,0
1,8,4.5,1.27,1.24416,2.8961,1,All,#4682B4,0
2,8,4.5,1.27,1.00905,2.98522,1,All,#4682B4,0
3,8,4.5,1.27,1.172,2.51716,1,All,#4682B4,0
4,8,4.5,1.27,1.24139,2.61006,1,All,#4682B4,0
5,8,4.5,1.27,1.01348,2.74169,1,All,#4682B4,0
6,8,4.5,1.27,1.1018,2.69423,1,All,#4682B4,0
7,8,4.5,1.27,1.07951,2.96428,1,All,#4682B4,0
8,8,4.5,1.27,0.429577,2.71852,1,All,#4682B4,0
9,8,4.5,1.27,0.677236,2.96286,1,All,#4682B4,0
10,8,4.5,1.27,0.473853,2.71935,1,All,#4682B4,0
1,8,5,3.93,3.93,2.98682,0,All,#4682B4,0
2,8,5,3.93,3.93,3.06311,0,All,#4682B4,0
3,8,5,3.93,3.93,2.56429,0,All,#4682B4,0
4,8,5,3.93,3.93,2.68166,0,All,#4682B4,0
5,8,5,3.93,3.93,2.85001,0,All,#4682B4,0
6,8,5,3.93,3.93,2.73667,0,All,#4682B4,0
7,8,5,3.93,3.93,3.06075,0,All,#4682B4,0
8,8,5,3.93,3.93,2.79154,0,All,#4682B4,0
9,8,5,3.93,3.93,3.04193,0,All,#4682B4,0
10,8,5,3.93,3.93,2.7935,0,All,#4682B4,0
1,8,5.5,1.27,0.822279,3.01915,1,All,#4682B4,0
2,8,5.5,1.27,0.133999,3.06358,1,All,#4682B4,0
3,8,5.5,1.27,0.782966,2.5867,1,All,#4682B4,0
4,8,5.5,1.27,1.26074,2.70069,1,All,#4682B4,0
5,8,5.5,1.27,1.2123,2.87786,1,All,#4682B4,0
6,8,5.5,1.27,0.460425,2.73726,1,All,#4682B4,0
7,8,5.5,1.27,0.626827,3.05389,1,All,#4682B4,0
8,8,5.5,1.27,0.885355,2.82231,1,All,#4682B4,0
9,8,5.5,1.27,1.22618,3.05577,1,All,#4682B4,0
10,8,5.5,1.27,0.138087,2.81028,1,All,#4682B4,0
1,8,6,3.98,3.98,3.00573,0,All,#4682B4,0
2,8,6,3.98,3.98,3.0073,0,All,#4682B4,0
3,8,6,3.98,3.98,2.58703,0,All,#4682B4,0
4,8,6,3.98,3.98,2.67769,0,All,#4682B4,0
5,8,6,3.98,3.98,2.84481,0,All,#4682B4,0
6,8,6,3.98,3.98,2.70703,0,All,#4682B4,0
7,8,6,3.98,3.98,2.99649,0,All,#4682B4,0
8,8,6,3.98,3.98,2.81951,0,All,#4682B4,0
9,8,6,3.98,3.98,3.02468,0,All,#4682B4,0
10,8,6,3.98,3.98,2.78318,0,All,#4682B4,0
1,8,6.5,1.27,1.24204,2.95918,1,All,#4682B4,0
2,8,6.5,1.27,0.427284,2.91279,1,All,#4682B4,0
3,8,6.5,1.27,0.721183,2.567,1,All,#4682B4,0
4,8,6.5,1.27,0.566633,2.6234,1,All,#4682B4,0
5,8,6.5,1.27,1.03161,2.77215,1,All,#4682B4,0
6,8,6.5,1.27,0.368578,2.65518,1,All,#4682B4,0
